sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2410|28.5714|8|28|then i long tried by natural ills received the comfort fast while budding at thy sight my pilgrim is staff gave out green leaves with morning dews impearled|then i long at night by natural ills received the comfort fast while budding in my sight my pilgrims stood gave out green leaves with morning dews imperiled|3.2331|3.2851|3.8315|3.4885|2.9789|3.4497|3.6104|3.4473|3.8471|3.7141|4.1982|4.0436|4.1088|4.0919|3.3359|3.2554|3.6505|3.5685|3.9913|3.9832|3.685|3.791|3.8484|3.7465|4.2007|4.0861|4.1278|4.102|3.3366|3.2745|3.6516|3.5907|4.0021|3.9884|3.567|3.7288|3.464|3.674|5.479|5.487|0.739|0.762|1.846|1.58|25.0|39.286|then i long denied by natural ills received the comfort fast while budding in my sight my pilgrims still gave out green leaves with morning dews imperiled|that i long denied by natural ills receiv would the comfort fast while budding in my sight my pilgrims still gave out green leaves with morning dews imperl would|7|11|28|28|3.485|3.743|1.301|1.34|0.908|0.914|2.559|2.573
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2096|21.2121|7|33|before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|before any could stop him he butted his majesty so fiercely that the king soared far and sheer and tumbled in a heap of more inches where he lay moaning and groaning|3.5654|3.5768|3.7456|4.2692|3.1702|3.3999|4.0739|3.8383|3.9016|3.7616|4.1212|4.0538|4.3465|4.1402|3.3681|3.2845|3.6104|3.5743|4.1106|4.0092|3.9273|3.9691|3.9907|3.9469|4.1979|4.1884|4.4296|4.3901|3.4199|3.3946|3.6504|3.6455|4.1484|4.1306|3.8591|3.9509|4.322|3.823|4.695|4.631|0.769|0.791|1.988|1.794|3.03|3.03|before any could stop him he butted his majesty so ferociously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|before any could stop him he butted his majesty so ferociously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning|1|1|33|33|4.039|3.733|1.099|1.152|0.905|0.903|2.567|2.564
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_494|5.8824|1|17|the ideas also remain but they have become types in nature forms of men animals birds fishes|the ideas remain but they have become types in nature forms of men animals birds fishes|2.1682|2.8708|3.623|2.9601|2.6893|3.324|3.2124|3.2971|3.4218|3.2783|4.2698|3.9958|3.2425|3.2504|3.0705|2.9755|3.687|3.5426|3.4363|3.4413|3.9157|3.7808|3.2985|3.197|4.0524|3.8547|3.3105|3.2466|2.9889|2.9205|3.5734|3.4634|3.4855|3.4399|3.7953|3.6819|3.755|3.739|5.679|5.646|0.661|0.668|1.487|1.374|0.0|0.0|the ideas also remain but they have become types in nature forms of men animals birds fishes|the ideas also remain but they have become types in nature forms of men animals birds fishes|0|0|17|17|3.735|3.664|1.177|1.239|0.86|0.859|2.606|2.614
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2423|40.5405|15|37|0 little cloud the virgin said i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find ah thel is like to thee|i chiseled thee to tell me why thou art a plainest now when in wither hour thou fade away then we shall seek thee and find ah f ks like to thee|2.9624|3.3883|3.7684|3.7828|3.0471|3.4117|3.805|3.4796|3.6546|3.7839|4.0669|4.1268|3.9402|4.1014|3.2186|3.2973|3.5811|3.6126|3.8993|3.9877|3.953|4.001|3.4537|3.6333|3.8727|3.9723|3.8472|4.0701|3.0912|3.2049|3.4736|3.5294|3.8447|3.9699|3.9138|4.031|4.112|4.197|5.55|5.499|0.73|0.743|1.442|1.436|37.838|37.838|i do not need to tell me why thou is plainest now when in one hour thou fade away then we shall seek thee that i find ah thou is like to thee|i do not need to tell me why thou is plainest now when in one hour thou fade away then we shall seek thee that i find ah thou is like to thee|14|14|37|37|3.991|4.099|1.464|1.5|0.874|0.871|2.165|2.125
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_208|7.4074|2|27|why do they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god|why do they not invade the ancient provinces and preach their doctrines to godless princes bishops and doctors as we have done by the help of god|2.4705|3.3652|3.9154|3.4035|3.0328|3.4972|3.5528|3.6538|3.4027|3.7871|4.1023|4.1973|3.3378|3.9747|3.0581|3.2999|3.6001|3.65|3.5063|3.9195|3.8814|3.7814|3.5108|3.6997|4.1538|4.1113|3.4858|3.9028|3.1281|3.2467|3.6272|3.6051|3.6125|3.878|3.8301|3.7656|3.423|3.384|5.334|5.351|0.742|0.783|1.681|1.45|7.407|7.407|why do they not invade the qadafabq provinces and preach their doctrines to godless princes bishops and doctors as we have done by the help of god|why do they not invade the qafluk provinces and preach their doctrines to godless princes bishops and doctors as we have done by the help of god|2|2|27|27|3.422|3.416|0.983|1.039|0.921|0.923|2.592|2.586
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1864|5.2632|1|19|he detested the grasping disposition that would endeavor to take advantage of his evident desire to help young gates|he detested the grasping magician that would endeavor to take advantage of his evident desire to help young gates|3.05|3.5002|3.7783|3.9469|3.1213|3.419|3.9026|3.4682|3.3363|3.5798|3.6714|3.8967|3.808|4.03|3.0143|3.172|3.3554|3.4874|3.8221|3.9502|3.9705|3.9093|3.3697|3.5975|3.7102|3.9202|3.8176|4.0354|3.0364|3.1832|3.3788|3.5006|3.8277|3.9529|4.0069|3.9542|3.585|3.336|5.925|5.957|0.751|0.779|1.638|1.472|5.263|5.263|he detested the grasping suggestion that would endeavor to take advantage of his evident desire to help young gates|he detested the grasping suggestion that would endeavor to take advantage of his evident desire to help young gates|1|1|19|19|3.775|3.404|1.031|1.118|0.885|0.881|2.322|2.289
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2401|12.0|3|25|lives not alone nor or itself fear not and i will call the weak worm from its lowly bed and thou shalt hear its voice|lives not alone nor itself f k not and i will call the weak worm from its lowly bed and thou shalt hear its voice|2.4778|3.194|3.8526|3.3479|2.9185|3.4623|3.5154|3.4565|3.7975|3.6885|4.1351|4.0927|4.1762|4.0235|3.3062|3.2398|3.6177|3.5952|4.0277|3.9469|3.7742|3.9285|3.8764|3.757|4.2135|4.0943|4.2213|4.1957|3.3533|3.2817|3.6584|3.5961|4.0504|4.0376|3.6873|3.8747|3.059|3.366|4.881|4.876|0.676|0.693|1.62|1.546|4.0|24.0|lives not alone nor itself fear not and i will call the weak worm from its lowly bed and thou shalt hear its voice|fear not and i will call the weak worm from its lowly bed and thou shalt hear its voice|1|6|25|25|3.055|3.369|1.243|1.302|0.91|0.904|2.749|2.714
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_180|10.3448|3|29|that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace|that christ is very god is apparent in that paul to him divine powers equal with the father as for the power to dispense grace and peace|2.9494|3.3699|4.0995|3.3638|3.0366|3.5988|3.527|3.5683|3.7639|3.767|4.2702|4.2513|3.9328|3.8418|3.2859|3.2878|3.6872|3.6777|3.8959|3.8426|3.7364|3.7546|3.687|3.8676|4.2561|4.3011|3.7885|3.9614|3.239|3.3481|3.6801|3.7027|3.8104|3.9122|3.8765|3.7161|3.777|3.845|5.399|5.399|0.756|0.789|1.697|1.47|0.0|0.0|that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace|that christ is very god is apparent in that paul ascribes to him divine powers equally with the father as for instance the power to dispense grace and peace|0|0|29|29|3.538|3.716|0.966|1.027|0.93|0.929|2.624|2.536
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2035|11.7647|2|17|for like as not they must have thought him a prince when they saw his fine cap|for like as not they must have thought of the prince when they saw his fine cap|3.1948|3.7246|3.8795|4.4281|3.262|3.4775|4.1476|3.8292|3.9126|3.8197|4.1098|4.0287|4.4271|4.4121|3.3746|3.3195|3.6043|3.5606|4.1472|4.1405|4.14|4.0584|3.8462|3.7148|4.0807|3.9227|4.2951|4.3528|3.3352|3.2557|3.5887|3.5018|4.086|4.1134|4.1216|4.1058|4.107|3.834|4.546|4.522|0.824|0.853|1.929|1.723|17.647|17.647|for like as not they must have thought of the prince when they saw this fine cap|for like as not they must have thought of the prince when they saw this fine cap|3|3|17|17|4.269|4.029|1.542|1.563|0.913|0.915|2.227|2.335
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1885|16.129|5|31|it was a serious crime indeed mister watson told them and tom gates bade fair to serve a lengthy term in state is prison as a consequence of his rash act|it was a serious crime indeed mister watson told them and some gates bade fair to see the lengthy term in the state is principle as a consequence of his rash act|3.1726|3.4675|3.9292|3.7634|3.1003|3.5058|3.795|3.5669|3.4605|3.2713|4.0267|3.9372|3.5677|3.3908|3.0959|2.971|3.5596|3.5102|3.669|3.5464|4.0361|3.9324|3.294|3.5401|3.939|3.951|3.3206|3.8389|2.9862|3.1469|3.5112|3.5179|3.4955|3.8409|4.0529|4.0355|3.592|3.666|4.835|4.899|0.757|0.795|1.72|1.632|12.903|12.903|it was a serious crime indeed that mister watson told them elam gates bade fair to serve a lengthy term in the state is prison as a consequence of his rash act|it was a serious crime indeed that mister watson told them l m gates bade fair to serve a lengthy term in the state is prison as a consequence of his rash act|4|4|31|31|3.617|3.696|1.055|1.15|0.901|0.899|2.486|2.467
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=40_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1083|13.7931|4|29|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him|ruth was glad to know that philip had made a push into the world and she was sure that his talent and courage were the right way for him|2.5941|3.3981|3.5859|4.1606|3.0546|3.3026|4.0187|3.3847|3.3504|3.601|3.597|3.8287|4.0742|4.204|3.0236|3.185|3.3097|3.4478|3.9739|4.0417|4.0129|3.8437|3.5561|3.5074|3.748|3.7408|4.2913|4.128|3.157|3.126|3.4013|3.397|4.0845|4.0026|3.977|3.8837|3.506|3.617|5.654|5.692|0.67|0.7|1.555|1.466|10.345|10.345|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage were on the way for him|ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage were on the way for him|3|3|29|29|3.376|3.556|1.368|1.397|0.845|0.853|2.002|2.037
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2162|3.3333|1|30|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted and fulfilled merits|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which duty accepted in fulfilled merits|3.4342|3.1393|3.5715|3.5222|2.8797|3.2934|3.6311|3.5837|3.2117|3.2195|3.8311|3.7618|3.3648|3.4137|2.9301|2.9358|3.4496|3.4094|3.5259|3.562|3.9862|4.0333|3.2275|3.2537|3.8205|3.7906|3.394|3.4262|2.941|2.9589|3.4436|3.4263|3.5475|3.5707|3.9847|4.0254|4.138|4.128|4.339|4.428|0.823|0.848|2.17|2.046|6.667|6.667|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which due to accepted and fulfilled merits|we have always thought that it was sometimes a courageous act and at least a simple and useful deed worthy of the sympathetic attention which due to accepted and fulfilled merits|2|2|30|30|3.921|4.015|0.949|1.0|0.95|0.951|2.989|3.079
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_317|15.1515|5|33|on the contrary he resolved to tell them that repenting of his violence and moved by her tears he had only carried her half way towards his house and then let her go|on the contrary he resolved to tell them that repenting on the islands and moved by a terrace he had only carried her half way towards his house and then let her go|3.5606|3.9675|4.2229|4.2994|3.4065|3.6632|4.0885|3.9731|4.1358|4.1489|4.3243|4.3605|4.5218|4.5408|3.502|3.5093|3.7142|3.732|4.188|4.1959|4.1134|4.2513|4.1561|4.1509|4.3399|4.3487|4.5437|4.5533|3.5132|3.5104|3.722|3.7263|4.1971|4.2011|4.1168|4.1881|4.44|4.445|4.417|4.432|0.799|0.815|1.769|1.637|18.182|12.121|on the contrary he resolved to tell them that repenting of her violence and moved by a tear she had only carried her halfway towards his house and then let her go|on the contrary he resolved to tell them that repenting of her violence and moved by a tear she had only carried her half way towards his house and then let her go|6|4|33|33|4.45|4.435|1.102|1.163|0.933|0.931|2.521|2.411
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=30_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_69|7.4074|2|27|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|in the modern well constructed play he simply rings a imaginary confederate and tells him what he is going to do could anything be more natural|2.8046|3.4308|3.9095|3.7265|3.0762|3.4945|3.7681|3.8249|3.4207|3.1882|4.0198|3.8903|3.4942|3.2295|3.0695|2.9143|3.5558|3.4837|3.6151|3.4255|4.142|3.957|3.4347|3.2357|4.042|3.8932|3.4865|3.3422|3.0788|2.9463|3.5679|3.4854|3.612|3.5081|4.1778|4.0084|3.715|3.689|4.559|4.529|0.756|0.767|1.541|1.377|0.0|0.0|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural|0|0|27|27|3.743|3.654|0.972|1.043|0.922|0.923|2.31|2.31
